"Table 9-3. Employed U.S. scientists and engineers with a master's as the highest degree, by occupation, citizenship status, and employment sector: 2013",,,,,,,,,,
,,,,,,,,,,
"Level of highest degree, occupation, and citizenship status             ",,,Sector of employment,,,,,,,
,Employed scientists and engineers,,Business/ industry,,4-year college/ university,,Other educational institution,,Government,
                         Non-U.S. citizen,"5,000","1,500",D,D,"4,000","1,000","1,000",500,D,D
                              Permanent resident,"2,000","1,000",D,D,D,D,"1,000",500,D,D
                              Temporary resident,"3,000","1,000",D,D,"3,000","1,000",D,D,D,D
               Physical/ related scientists,"83,000","6,000","38,000","3,500","20,000","2,500","5,000","2,000","19,000","3,000"
                    U.S. citizen,"71,000","5,500","36,000","3,500","11,000","1,500","5,000","2,000","19,000","3,000"
                         Native-born,"63,000","5,000","31,000","3,000","10,000","1,500","5,000","2,000","17,000","2,500"
                         Naturalized,"7,000","1,500","5,000","1,500","1,000",500,D,D,"2,000","1,000"
                    Non-U.S. citizen,"12,000","2,000","3,000","1,000","9,000","2,000",D,D,D,D
                         Permanent resident,"4,000","1,500","2,000","1,000",S,S,D,D,D,D
                         Temporary resident,"9,000","2,000","1,000",500,"8,000","2,000",D,D,D,D
"                    Chemists, except biochemists","20,000","3,000","13,000","2,000","3,000","1,000",D,D,"4,000","1,500"
                         U.S. citizen,"18,000","2,500","11,000","2,000","3,000","1,000",D,D,"4,000","1,500"
                              Native-born,"14,000","2,000","8,000","1,500","2,000","1,000",D,D,"4,000","1,500"
                              Naturalized,"4,000","1,000","3,000","1,000",D,D,D,D,*,*
                         Non-U.S. citizen,"2,000","1,000","1,000","1,000","1,000",500,D,D,D,D
                              Permanent resident,"1,000",500,"1,000",500,D,D,D,D,D,D
                              Temporary resident,"1,000",500,D,D,"1,000",500,D,D,D,D
                    Earth/ atmospheric/ ocean scientists,"30,000","3,500","18,000","2,500","4,000","1,000",D,D,"8,000","1,500"
                         U.S. citizen,"28,000","3,500","17,000","2,500","2,000","1,000",D,D,"8,000","1,500"
                              Native-born,"26,000","3,500","17,000","2,500","2,000","1,000",D,D,"8,000","1,500"
                              Naturalized,"1,000","1,000",S,S,D,D,D,D,"1,000",500
                         Non-U.S. citizen,"3,000","1,000","1,000",500,"2,000","1,000",D,D,D,D
                              Permanent resident,"1,000",500,"1,000",500,D,D,D,D,D,D
                              Temporary resident,"2,000","1,000",*,*,"2,000","1,000",D,D,D,D
                    Physicists and astronomers,"8,000","1,500","2,000",500,"5,000","1,500",D,D,"1,000",500
                         U.S. citizen,"6,000","1,000","2,000",500,"3,000","1,000",D,D,"1,000",500
                              Native-born,"5,000","1,000","2,000",500,"2,000","1,000",D,D,"1,000",500
                              Naturalized,"1,000",500,D,D,D,D,D,D,D,D
                         Non-U.S. citizen,"2,000","1,000",D,D,"2,000","1,000",D,D,D,D
                              Permanent resident,D,D,D,D,D,D,D,D,D,D
                              Temporary resident,"2,000","1,000",D,D,"2,000","1,000",D,D,D,D
                    Postsecondary teachers - physical/ related sciences,"13,000","2,500",D,D,"7,000","1,500","5,000","2,000",D,D
                         U.S. citizen,"8,000","2,000",D,D,"3,000","1,000","5,000","2,000",D,D
                              Native-born,"7,000","2,000",D,D,"2,000","1,000","5,000","2,000",D,D
                              Naturalized,*,*,D,D,D,D,D,D,D,D
                         Non-U.S. citizen,"5,000","1,500",D,D,"5,000","1,500",D,D,D,D
                              Permanent resident,S,S,D,D,S,S,D,D,D,D
                              Temporary resident,"3,000","1,500",D,D,"3,000","1,500",D,D,D,D
                    Other physical/ related scientists,"12,000","2,000","5,000","1,500","1,000",500,D,D,"6,000","1,500"
                         U.S. citizen,"11,000","2,000","5,000","1,500",D,D,D,D,"6,000","1,500"
                              Native-born,"11,000","2,000","5,000","1,500",D,D,D,D,"6,000","1,500"
                              Naturalized,S,S,D,D,D,D,D,D,D,D
                         Non-U.S. citizen,"1,000",500,*,*,*,*,D,D,D,D
                              Permanent resident,D,D,D,D,D,D,D,D,D,D
                              Temporary resident,"1,000",500,D,D,*,*,D,D,D,D
"               Social science, psychology","249,000","17,000","84,000","9,000","75,000","8,500","56,000","7,000","34,000","4,500"
                    U.S. citizen,"234,000","16,500","81,000","9,000","65,000","7,500","56,000","7,000","33,000","4,500"
                         Native-born,"219,000","15,500","77,000","9,500","61,000","7,500","48,000","4,500","32,000","4,500"
                         Naturalized,"15,000","4,500","3,000","1,000","3,000","1,500",S,S,"1,000",500
                    Non-U.S. citizen,"14,000","2,500","3,000","1,000","10,000","2,500",D,D,D,D
                         Permanent resident,"4,000","1,500","1,000",500,"2,000","1,000",D,D,D,D
                         Temporary resident,"11,000","2,500","2,000","1,000","9,000","2,000",D,D,D,D
                    Economists,"14,000","2,500","6,000","1,500","5,000","1,500",D,D,"4,000","1,000"
                         U.S. citizen,"12,000","2,000","5,000","1,500","3,000","1,000",D,D,"4,000","1,000"
                              Native-born,"10,000","2,000","4,000","1,500","3,000","1,000",D,D,"3,000","1,000"
                              Naturalized,"1,000",500,*,*,D,D,D,D,"1,000",500
                         Non-U.S. citizen,"3,000","1,000","1,000",500,"2,000","1,000",D,D,D,D
                              Permanent resident,*,*,*,*,D,D,D,D,D,D
                              Temporary resident,"3,000","1,000","1,000",500,"2,000","1,000",D,D,D,D
                    Political scientists,"10,000","3,000","6,000","2,500","1,000",500,D,D,"3,000","1,500"
                         U.S. citizen,"10,000","3,000","6,000","2,500","1,000",500,D,D,"3,000","1,500"
                              Native-born,"9,000","3,000","6,000","2,500","1,000",500,D,D,"3,000","1,500"
                              Naturalized,D,D,D,D,D,D,D,D,D,D
                         Non-U.S. citizen,D,D,D,D,D,D,D,D,D,D
                              Permanent resident,D,D,D,D,D,D,D,D,D,D
                              Temporary resident,D,D,D,D,D,D,D,D,D,D
                    Postsecondary teachers - social/ related sciences,"64,000","7,500",D,D,"46,000","6,500","18,000","3,000",D,D
                         U.S. citizen,"59,000","7,000",D,D,"41,000","6,000","18,000","3,000",D,D
                              Native-born,"56,000","7,000",D,D,"39,000","6,000","17,000","3,000",D,D
                              Naturalized,"3,000","1,000",D,D,"2,000","1,000",S,S,D,D
                         Non-U.S. citizen,"5,000","1,500",D,D,"5,000","1,500",D,D,D,D
                              Permanent resident,"1,000",500,D,D,"1,000",500,D,D,D,D
                              Temporary resident,"4,000","1,500",D,D,"4,000","1,500",D,D,D,D
                    Psychologists,"98,000","10,500","44,000","5,000","9,000","3,000","38,000","6,500","7,000","1,500"
                         U.S. citizen,"96,000","10,500","43,000","5,000","8,000","2,500","38,000","6,500","7,000","1,500"
                              Native-born,"87,000","8,000","42,000","5,000","8,000","2,500","31,000","3,500","7,000","1,500"
                              Naturalized,"9,000","4,500","2,000","1,000",*,*,S,S,D,D
                         Non-U.S. citizen,S,S,S,S,S,S,D,D,D,D
                              Permanent resident,S,S,D,D,D,D,D,D,D,D
                              Temporary resident,S,S,D,D,S,S,D,D,D,D
                    Sociologists and anthropologists,"7,000","1,500","1,000",500,"3,000","1,000",D,D,"2,000","1,000"
                         U.S. citizen,"7,000","1,500","1,000",500,"3,000","1,000",D,D,"2,000","1,000"
                              Native-born,"7,000","1,500","1,000",500,"3,000","1,000",D,D,"2,000","1,000"
                              Naturalized,D,D,D,D,D,D,D,D,D,D
                         Non-U.S. citizen,*,*,D,D,D,D,D,D,D,D
                              Permanent resident,D,D,D,D,D,D,D,D,D,D
                              Temporary resident,*,*,D,D,D,D,D,D,D,D
                    Other social and related scientists,"55,000","8,500","26,000","5,500","12,000","3,000",D,D,"18,000","4,000"
                         U.S. citizen,"52,000","8,500","25,000","6,000","10,000","3,000",D,D,"17,000","3,500"
                              Native-born,"49,000","8,000","24,000","5,500","9,000","2,500",D,D,"16,000","3,500"
                              Naturalized,"2,000","1,000","1,000",500,S,S,D,D,*,*
                         Non-U.S. citizen,"4,000","1,500","1,000",500,S,S,D,D,D,D
                              Permanent resident,S,S,D,D,D,D,D,D,D,D
                              Temporary resident,"2,000","1,000",*,*,S,S,D,D,D,D
          Engineering occupations,"456,000","16,000","354,000","13,000","31,000","3,000","2,000",500,"70,000","5,000"
               U.S. citizen,"391,000","15,000","308,000","12,500","13,000","2,000","2,000",500,"68,000","5,000"
                    Native-born,"320,000","13,500","250,000","11,500","12,000","2,000","1,000",500,"57,000","4,500"
                    Naturalized,"72,000","4,500","58,000","4,000","1,000",500,D,D,"11,000","2,000"
               Non-U.S. citizen,"65,000","4,500","45,000","3,500","18,000","2,500",D,D,"2,000","1,000"
                    Permanent resident,"26,000","2,500","24,000","2,500","1,000",500,D,D,"1,000","1,000"
                    Temporary resident,"39,000","3,500","22,000","3,000","17,000","2,500",D,D,D,D
               Aeronautical/ aerospace/ astronautical engineers,"35,000","3,500","27,000","3,000","1,000",500,D,D,"6,000","1,500"
                    U.S. citizen,"33,000","3,500","25,000","3,000",*,*,D,D,"6,000","1,500"
                         Native-born,"28,000","3,000","21,000","3,000",*,*,D,D,"5,000","1,500"
                         Naturalized,"5,000","1,000","4,000","1,000",*,*,D,D,"1,000",500
                    Non-U.S. citizen,"2,000","1,000","2,000","1,000",S,S,D,D,D,D
                         Permanent resident,"2,000",500,"1,000",500,D,D,D,D,D,D
                         Temporary resident,S,S,*,*,S,S,D,D,D,D
               Chemical engineers,"13,000","2,000","11,000","1,500","1,000","1,000",D,D,"1,000","1,000"
                    U.S. citizen,"11,000","1,500","9,000","1,500","1,000",500,D,D,S,S
                         Native-born,"9,000","1,500","8,000","1,500","1,000",500,D,D,S,S
                         Naturalized,"2,000",500,"2,000",500,D,D,D,D,D,D
                    Non-U.S. citizen,"3,000","1,000","2,000","1,000",S,S,D,D,D,D
                         Permanent resident,"1,000",500,"1,000",500,D,D,D,D,D,D
                         Temporary resident,"2,000","1,000",S,S,S,S,D,D,D,D
"               Civil, including architectural/ sanitary engineers","67,000","4,500","38,000","3,500","2,000","1,000",D,D,"27,000","3,000"
                    U.S. citizen,"58,000","4,500","32,000","3,000",*,*,D,D,"26,000","3,000"
                         Native-born,"47,000","4,000","28,000","2,500",*,*,D,D,"19,000","3,000"
                         Naturalized,"11,000","1,500","4,000","1,000",D,D,D,D,"6,000","1,500"
                    Non-U.S. citizen,"9,000","1,500","6,000","1,500","2,000","1,000",D,D,"1,000",500
                         Permanent resident,"4,000","1,000","4,000","1,000",D,D,D,D,"1,000",500
                         Temporary resident,"5,000","1,500","2,000","1,000","2,000","1,000",D,D,D,D
               Electrical/ computer hardware engineers,"109,000","6,500","94,000","5,500","6,000","1,500",D,D,"9,000","2,000"
                    U.S. citizen,"87,000","5,500","76,000","5,000","2,000","1,000",D,D,"9,000","2,000"
                         Native-born,"61,000","5,000","52,000","4,000","1,000",500,D,D,"8,000","2,000"
                         Naturalized,"25,000","2,500","24,000","2,500",D,D,D,D,"1,000",500
                    Non-U.S. citizen,"23,000","3,000","18,000","2,500","4,000","1,500",D,D,D,D
                         Permanent resident,"9,000","2,000","9,000","2,000",D,D,D,D,D,D
                         Temporary resident,"14,000","2,500","10,000","2,000","4,000","1,500",D,D,D,D
               Industrial engineers,"21,000","3,000","17,000","2,500",S,S,D,D,"2,000","1,000"
                    U.S. citizen,"18,000","3,000","16,000","2,500",D,D,D,D,"2,000","1,000"
                         Native-born,"16,000","3,000","13,000","2,500",D,D,D,D,"2,000","1,000"
                         Naturalized,"3,000","1,000","3,000","1,000",D,D,D,D,D,D
                    Non-U.S. citizen,"2,000","1,000","2,000",500,S,S,D,D,D,D
                         Permanent resident,"1,000",500,"1,000",500,D,D,D,D,D,D
                         Temporary resident,"1,000",500,"1,000",500,S,S,D,D,D,D
               Mechanical engineers,"77,000","4,500","67,000","4,500","5,000","1,500",D,D,"5,000","1,500"
                    U.S. citizen,"67,000","4,000","59,000","4,000","2,000","1,000",D,D,"5,000","1,500"
                         Native-born,"56,000","4,000","49,000","3,500","2,000","1,000",D,D,"5,000","1,000"
                         Naturalized,"11,000","1,500","10,000","1,500",D,D,D,D,S,S
                    Non-U.S. citizen,"10,000","2,000","8,000","1,500","2,000","1,000",D,D,D,D
                         Permanent resident,"4,000","1,000","4,000","1,000",D,D,D,D,D,D
                         Temporary resident,"6,000","1,500","4,000","1,000","2,000","1,000",D,D,D,D
               Postsecondary teachers - engineering,"9,000","2,000",D,D,"8,000","2,000","1,000",500,D,D
                    U.S. citizen,"5,000","1,500",D,D,"5,000","1,500","1,000",500,D,D
                         Native-born,"5,000","1,500",D,D,"4,000","1,500","1,000",500,D,D
                         Naturalized,"1,000",500,D,D,S,S,D,D,D,D
                    Non-U.S. citizen,"3,000","1,500",D,D,"3,000","1,500",D,D,D,D
                         Permanent resident,D,D,D,D,D,D,D,D,D,D
                         Temporary resident,"3,000","1,500",D,D,"3,000","1,500",D,D,D,D
               Other engineers,"125,000","8,500","99,000","7,500","6,000","1,500",D,D,"19,000","3,000"
                    U.S. citizen,"112,000","8,000","90,000","7,000","3,000","1,000",D,D,"19,000","3,000"
                         Native-born,"99,000","8,000","79,000","7,000","3,000","1,000",D,D,"17,000","3,000"
                         Naturalized,"14,000","2,000","12,000","2,000","1,000",500,D,D,"2,000","1,000"
                    Non-U.S. citizen,"12,000","2,000","9,000","1,500","3,000","1,000",D,D,D,D
                         Permanent resident,"5,000","1,500","5,000","1,000",D,D,D,D,D,D
                         Temporary resident,"7,000","1,500","4,000","1,000","3,000","1,000",D,D,D,D
     S&E-related occupations,"1,945,000","49,500","1,053,000","31,000","116,000","8,500","616,000","31,500","160,000","11,000"
          U.S. citizen,"1,852,000","48,500","977,000","30,500","106,000","8,000","611,000","31,500","159,000","11,000"
               Native-born,"1,635,000","45,500","823,000","28,000","99,000","8,000","579,000","30,000","133,000","10,500"
               Naturalized,"218,000","13,500","153,000","9,500","7,000","1,500","32,000","7,500","25,000","4,000"
          Non-U.S. citizen,"93,000","7,500","77,000","7,000","9,000","1,500","5,000","1,500","2,000",500
               Permanent resident,"51,000","6,000","44,000","5,500","2,000","1,000","4,000","1,500","1,000",500
               Temporary resident,"42,000","5,000","33,000","4,500","7,000","1,500","2,000","1,000","1,000",500
          Health and related,"888,000","30,000","630,000","26,000","89,000","8,000","88,000","7,500","81,000","6,500"
               U.S. citizen,"862,000","29,500","612,000","25,000","84,000","7,500","87,000","7,000","80,000","6,500"
                    Native-born,"777,000","27,000","544,000","23,000","80,000","7,500","84,000","7,000","68,000","6,500"
                    Naturalized,"85,000","7,000","67,000","6,500","4,000","1,500","3,000","1,000","12,000","2,500"
               Non-U.S. citizen,"26,000","4,000","18,000","3,500","5,000","1,500","2,000","1,000","1,000",500
                    Permanent resident,"15,000","3,000","12,000","3,000","1,000","1,000",S,S,"1,000",500
                    Temporary resident,"11,000","2,500","6,000","2,000","3,000","1,500",D,D,D,D
          S&E manager,"277,000","15,500","207,000","12,500","12,000","3,500","3,000","1,000","55,000","6,500"
               U.S. citizen,"254,000","14,500","185,000","12,000","12,000","3,500","3,000","1,000","54,000","6,500"
                    Native-born,"209,000","13,000","149,000","10,500","11,000","3,500","3,000","1,000","46,000","6,000"
                    Naturalized,"44,000","5,500","35,000","5,000",S,S,D,D,"8,000","2,500"
               Non-U.S. citizen,"23,000","4,000","22,000","4,000",D,D,D,D,D,D
                    Permanent resident,"14,000","3,500","13,000","3,500",D,D,D,D,D,D
                    Temporary resident,"9,000","2,000","9,000","2,000",D,D,D,D,D,D
          S&E precollege teacher,"523,000","30,500",D,D,D,D,"523,000","30,500",D,D
               U.S. citizen,"520,000","30,500",D,D,D,D,"520,000","30,500",D,D
                    Native-born,"491,000","29,500",D,D,D,D,"491,000","29,500",D,D
                    Naturalized,"29,000","7,500",D,D,D,D,"29,000","7,500",D,D
               Non-U.S. citizen,"4,000","1,500",D,D,D,D,"4,000","1,500",D,D
                    Permanent resident,"3,000","1,000",D,D,D,D,"3,000","1,000",D,D
                    Temporary resident,"1,000",500,D,D,D,D,"1,000",500,D,D
          S&E technician/ technologist,"179,000","11,500","141,000","10,000","13,000","3,000",S,S,"23,000","5,000"
               U.S. citizen,"147,000","10,500","114,000","9,000","9,000","2,500",S,S,"23,000","5,000"
                    Native-born,"95,000","8,500","70,000","6,000","6,000","2,500",S,S,"18,000","5,000"
                    Naturalized,"51,000","6,500","44,000","6,000","3,000","1,000",D,D,"5,000","1,500"
               Non-U.S. citizen,"32,000","4,500","27,000","4,000","4,000","1,000",D,D,D,D
                    Permanent resident,"15,000","3,000","13,000","3,000",S,S,D,D,D,D
                    Temporary resident,"18,000","3,500","14,000","3,500","3,000","1,000",D,D,D,D
          Other S&E-related,"79,000","7,500","75,000","7,500",S,S,D,D,"2,000","1,000"
               U.S. citizen,"70,000","7,000","66,000","7,000",S,S,D,D,"2,000","1,000"
                    Native-born,"63,000","6,500","59,000","7,000",S,S,D,D,S,S
                    Naturalized,"8,000","2,000","7,000","2,000",D,D,D,D,D,D
               Non-U.S. citizen,"9,000","3,000","9,000","3,000",D,D,D,D,D,D
                    Permanent resident,"5,000","2,500","5,000","2,500",D,D,D,D,D,D
                    Temporary resident,"3,000","1,500","3,000","1,500",D,D,D,D,D,D
     Non-S&E occupations,"3,247,000","75,000","1,988,000","47,500","189,000","12,000","719,000","38,000","351,000","17,500"
          U.S. citizen,"3,075,000","71,500","1,845,000","44,500","180,000","11,500","705,000","37,000","345,000","17,000"
               Native-born,"2,721,000","67,500","1,600,000","42,000","164,000","11,000","655,000","35,000","303,000","15,500"
               Naturalized,"354,000","15,500","245,000","11,500","16,000","2,500","50,000","8,000","43,000","7,500"
          Non-U.S. citizen,"172,000","11,500","143,000","10,500","9,000","2,000","14,000","4,000","6,000","3,000"
               Permanent resident,"127,000","9,500","104,000","8,500","6,000","2,000","12,000","4,000",S,S
               Temporary resident,"45,000","5,500","39,000","5,000","3,000","1,000","2,000","1,500",D,D
          Arts/ humanities/ related,"106,000","10,000","101,000","9,500","2,000","1,000","1,000",500,"3,000","1,000"
               U.S. citizen,"97,000","9,500","91,000","9,500","2,000","1,000","1,000",500,"3,000","1,000"
                    Native-born,"90,000","9,500","85,000","9,000","2,000","1,000",D,D,"3,000","1,000"
                    Naturalized,"7,000","2,500","7,000","2,500",D,D,D,D,D,D
               Non-U.S. citizen,"9,000","3,000","9,000","3,000",D,D,D,D,D,D
                    Permanent resident,"7,000","2,500","7,000","2,500",D,D,D,D,D,D
                    Temporary resident,S,S,S,S,D,D,D,D,D,D
          Management-related,"659,000","28,500","498,000","22,500","34,000","5,500","20,000","4,500","107,000","10,500"
               U.S. citizen,"613,000","27,000","454,000","21,000","32,000","5,000","20,000","4,500","106,000","10,500"
                    Native-born,"509,000","23,500","379,000","19,500","26,000","4,500","17,000","4,000","87,000","7,500"
                    Naturalized,"104,000","9,500","76,000","6,500","6,000","2,000",D,D,"19,000","6,000"
               Non-U.S. citizen,"46,000","5,000","44,000","5,000",S,S,D,D,"1,000",500
                    Permanent resident,"28,000","3,500","26,000","3,500",D,D,D,D,"1,000",500
                    Temporary resident,"18,000","3,500","18,000","3,500",D,D,D,D,D,D
          Non-S&E manager,"666,000","26,500","490,000","20,000","27,000","4,500","80,000","11,000","69,000","7,500"
               U.S. citizen,"632,000","26,000","457,000","19,500","27,000","4,500","80,000","11,000","69,000","7,500"
                    Native-born,"550,000","24,000","395,000","18,500","25,000","4,500","68,000","9,000","62,000","7,500"
                    Naturalized,"82,000","8,500","62,000","5,500","1,000",500,"12,000","6,500","7,000","2,500"
               Non-U.S. citizen,"34,000","4,500","33,000","4,500",D,D,D,D,D,D
                    Permanent resident,"28,000","4,000","27,000","4,000",D,D,D,D,D,D
                    Temporary resident,"6,000","2,000","6,000","2,000",D,D,D,D,D,D
          Non-S&E postsecondary teacher,"81,000","6,500",D,D,"53,000","5,500","28,000","4,000",D,D
               U.S. citizen,"77,000","6,500",D,D,"50,000","5,000","27,000","4,000",D,D
                    Native-born,"72,000","6,000",D,D,"46,000","5,000","25,000","4,000",D,D
                    Naturalized,"6,000","1,500",D,D,"4,000","1,000","2,000","1,000",D,D
               Non-U.S. citizen,"4,000","1,000",D,D,"3,000","1,000",S,S,D,D
                    Permanent resident,"1,000",500,D,D,"1,000",500,S,S,D,D
                    Temporary resident,"2,000","1,000",D,D,"2,000","1,000",D,D,D,D
