"Table 15-2. Median annual salaries of employed U.S. scientists and engineers with a bachelor's as the highest degree, by occupation, age, and primary or secondary work activity: 2013",,,,,,,,,,,,
,,,,,,,,,,,,
"Level of highest degree, occupation, and age (years)             ",,,Primary or secondary work activity,,,,,,,,,
,Employed scientists and engineers,,Computer applications,,"Management, sales, administration",,Research and development,,Teaching,,Other,
                    Environmental life scientists,"50,000","4,500",D,D,"59,000","5,000","44,000","7,500",D,D,"42,000","13,000"
                         < 30,"34,000","2,000",D,D,"36,000","11,500",S,S,D,D,D,D
                         30–39,"45,000","1,500",D,D,"47,000","9,000","30,000",500,D,D,"24,000","5,500"
                         40–49,"66,000","15,500",D,D,"68,000","19,000","45,000","10,000",D,D,"60,000","18,500"
                         50–59,"61,000","5,000",D,D,"60,000","4,000","60,000","2,500",D,D,"86,000","32,500"
                         60–75,"40,000","15,500",D,D,S,S,S,S,D,D,*,*
                    Postsecondary teachers - life/ related sciences,"18,000","3,500",D,D,"20,000","8,500","17,000","2,500","18,000","3,500","18,000","3,500"
                         < 30,"17,000","2,000",D,D,S,S,"18,000","3,000","17,000","2,000",D,D
                         30–39,S,S,D,D,D,D,S,S,S,S,D,D
                         40–49,D,D,D,D,D,D,D,D,D,D,D,D
                         50–59,S,S,D,D,S,S,D,D,S,S,D,D
                         60–75,S,S,D,D,D,D,D,D,S,S,D,D
               Computer/ mathematical scientists,"80,000",500,"82,000","2,000","80,000","1,000","79,000","2,500","44,000","7,500","72,000","2,500"
                    < 30,"60,000","1,000","64,000","3,000","59,000","5,500","63,000","3,000","30,000","7,500","57,000","5,500"
                    30–39,"79,000","4,000","80,000","1,000","80,000","2,500","76,000","4,500","33,000","10,500","75,000","2,500"
                    40–49,"88,000","2,500","90,000","2,500","84,000","2,500","94,000","3,000","57,000","10,000","80,000","7,500"
                    50–59,"87,000","3,000","89,000","2,000","94,000","4,000","85,000","6,000","59,000","8,000","71,000","4,000"
                    60–75,"85,000","6,000","87,000","8,500","96,000","7,000","89,000","8,500","74,000","17,000","59,000","4,500"
                    Computer and information scientists,"80,000",500,"83,000","2,000","82,000","3,000","80,000",500,"60,000","4,500","72,000","2,500"
                         < 30,"61,000","2,000","64,000","1,500","60,000","1,500","64,000","1,000","35,000","2,500","60,000","5,000"
                         30–39,"80,000",500,"80,000","2,500","80,000","1,000","80,000","4,500","72,000","23,000","75,000","2,500"
                         40–49,"89,000","2,000","91,000","3,000","84,000","2,000","94,000","2,500","58,000","11,000","77,000","7,000"
                         50–59,"88,000","3,000","89,000","2,000","95,000","3,500","86,000","6,000","80,000","24,000","71,000","4,000"
                         60–75,"90,000","6,500","89,000","10,000","99,000","6,500","92,000","6,500",D,D,"59,000","5,000"
                    Mathematical scientists,"60,000","6,000","60,000","8,000","64,000","9,000","55,000","10,000",*,*,"75,000","16,000"
                         < 30,"43,000","8,000","45,000","16,500","33,000","11,000","44,000","8,000",D,D,"43,000","16,500"
                         30–39,"43,000","13,000","28,000","5,500","41,000","14,500","43,000","21,500",D,D,"70,000","27,500"
                         40–49,"75,000","10,500","64,000","3,000","76,000","15,000","77,000","7,500",D,D,"97,000","1,000"
                         50–59,"64,000",500,*,*,S,S,S,S,D,D,*,*
                         60–75,"76,000","6,000",S,S,S,S,"71,000","25,500",D,D,*,*
                    Postsecondary teachers - computer/ math sciences,"13,000","3,000",S,S,S,S,"17,000","3,000","13,000","3,000",S,S
                         < 30,"16,000","4,500",D,D,D,D,"19,000","1,000","16,000","4,500",S,S
                         30–39,"10,000","2,000",D,D,D,D,D,D,"10,000","2,000",D,D
                         40–49,D,D,D,D,D,D,D,D,D,D,D,D
                         50–59,S,S,D,D,S,S,D,D,S,S,D,D
                         60–75,S,S,D,D,D,D,D,D,S,S,D,D
               Physical/ related scientists,"53,000","2,500","45,000","14,500","68,000","5,000","51,000","3,000","20,000","1,000","52,000","3,000"
                    < 30,"29,000","1,500","26,000","6,500","41,000","2,500","29,000","2,000","20,000","1,500","40,000","4,000"
                    30–39,"54,000","4,000","56,000","25,000","59,000","2,000","54,000","5,000",S,S,"51,000","2,500"
                    40–49,"70,000","1,500",*,*,"85,000","4,500","69,000","4,000","34,000","9,500","52,000","8,000"
                    50–59,"73,000","4,500",*,*,"75,000","4,000","77,000","7,000",S,S,"68,000","7,000"
                    60–75,"71,000","9,000",S,S,"69,000","18,500","83,000","4,500",D,D,"50,000","21,500"
"                    Chemists, except biochemists","54,000","3,500",S,S,"69,000","4,000","49,000","4,000",*,*,"51,000","3,000"
                         < 30,"30,000","1,000",D,D,"45,000","4,500","30,000","1,000",D,D,"40,000","4,500"
                         30–39,"51,000","2,000",D,D,"51,000","7,500","50,000","8,500",D,D,"50,000","1,500"
                         40–49,"79,000","7,000",D,D,"94,000","9,500","74,000","7,000",D,D,"64,000","6,500"
                         50–59,"72,000","3,500",*,*,"74,000","2,500","71,000","5,000",D,D,"73,000","4,500"
                         60–75,"80,000","11,000",D,D,"81,000","17,000","84,000","11,000",D,D,S,S
                    Earth/ atmospheric/ ocean scientists,"70,000","1,500","50,000","13,500","72,000","7,000","70,000","2,500",*,*,"65,000","3,500"
                         < 30,"49,000","7,500","41,000","16,500","50,000","6,500","53,000","6,500",D,D,"49,000","6,500"
                         30–39,"62,000","3,500",*,*,"69,000","12,000","61,000","9,000",D,D,"62,000","3,000"
                         40–49,"70,000","7,000",D,D,"71,000","15,000","68,000","3,500",D,D,"90,000","11,500"
                         50–59,"92,000","16,500",D,D,"82,000","20,500","100,000","11,000",D,D,"75,000","15,000"
                         60–75,"72,000","20,500",D,D,*,*,"72,000","28,500",D,D,"71,000","3,500"
                    Physicists and astronomers,"30,000","3,000","28,000","7,500","31,000","5,000","30,000","1,000",*,*,"31,000","6,500"
                         < 30,"29,000","4,000","21,000","7,500",*,*,"29,000","4,500",D,D,*,*
                         30–39,D,D,D,D,D,D,D,D,D,D,D,D
                         40–49,D,D,D,D,D,D,D,D,D,D,D,D
                         50–59,"123,000","13,000",D,D,D,D,"124,000","13,500",D,D,D,D
                         60–75,D,D,D,D,D,D,D,D,D,D,S,S
                    Postsecondary teachers - physical/ related sciences,"20,000","1,500",D,D,D,D,"20,000","2,000","20,000","2,500",D,D
                         < 30,"20,000","1,500",D,D,S,S,"20,000","1,500","20,000","1,500",D,D
                         30–39,S,S,D,D,D,D,S,S,S,S,D,D
                         40–49,D,D,D,D,D,D,D,D,D,D,D,D
                         50–59,S,S,D,D,D,D,D,D,S,S,D,D
                         60–75,D,D,D,D,D,D,D,D,D,D,D,D
                    Other physical/ related scientists,"52,000","3,000",*,*,"59,000","2,000","48,000","6,000","37,000","16,500","35,000","14,000"
                         < 30,"37,000","4,500",D,D,"42,000","1,500","36,000","9,500",D,D,"46,000","12,000"
                         30–39,"57,000","4,000",D,D,"57,000","4,000","59,000","6,500",D,D,"49,000","20,500"
                         40–49,"49,000","5,500",D,D,"73,000","8,500","50,000","20,500",D,D,"20,000","3,500"
                         50–59,"60,000","9,000",D,D,"62,000","9,500","55,000","7,500",D,D,"56,000","13,000"
                         60–75,"64,000","23,500",D,D,D,D,S,S,D,D,*,*
"               Social science, psychology","45,000","2,500","50,000","7,000","55,000","5,000","33,000","8,500","27,000","5,500","48,000","4,500"
                    < 30,"21,000","4,500",S,S,"42,000","4,000","17,000","1,500","14,000","3,000","16,000","1,500"
                    30–39,"44,000","10,000",S,S,"45,000","18,000","48,000","14,500","29,000","5,500","42,000","11,500"
                    40–49,"53,000","7,500",D,D,"66,000","17,000","49,000","11,000",D,D,"50,000","18,500"
                    50–59,"70,000","7,500",D,D,"90,000","11,500",S,S,S,S,"61,000","4,500"
                    60–75,S,S,D,D,S,S,"64,000","27,500",D,D,S,S
                    Economists,S,S,S,S,S,S,"39,000","11,500",D,D,S,S
                         < 30,"16,000","1,000",*,*,S,S,"16,000","3,000",D,D,S,S
                         30–39,S,S,D,D,D,D,S,S,D,D,*,*
                         40–49,S,S,D,D,*,*,D,D,D,D,D,D
                         50–59,S,S,D,D,S,S,S,S,D,D,S,S
                         60–75,*,*,D,D,D,D,D,D,D,D,D,D
                    Political scientists,"61,000","6,000",D,D,S,S,S,S,D,D,"58,000","18,500"
                         < 30,S,S,D,D,D,D,S,S,D,D,D,D
                         30–39,"81,000","26,000",D,D,S,S,S,S,D,D,D,D
                         40–49,D,D,D,D,D,D,D,D,D,D,D,D
                         50–59,D,D,D,D,D,D,D,D,D,D,D,D
                         60–75,D,D,D,D,D,D,D,D,D,D,D,D
                    Postsecondary teachers - social/ related sciences,"16,000","6,000",D,D,S,S,"15,000","1,500","16,000","5,500",S,S
                         < 30,"14,000","1,500",D,D,D,D,"13,000","1,000","14,000","2,500",S,S
                         30–39,"28,000","12,500",D,D,D,D,"14,000","4,500","28,000","4,500",D,D
                         40–49,S,S,D,D,D,D,D,D,S,S,D,D
                         50–59,D,D,D,D,D,D,D,D,D,D,D,D
                         60–75,S,S,D,D,D,D,D,D,S,S,D,D
                    Psychologists,"24,000","10,000",D,D,"41,000","5,000","17,000","3,000","26,000","12,000",S,S
                         < 30,"17,000","3,000",D,D,"29,000","8,500","15,000","1,500",S,S,"14,000","5,000"
                         30–39,"39,000","6,000",D,D,"35,000","11,500","37,000","3,000",D,D,"38,000","4,500"
                         40–49,S,S,D,D,S,S,D,D,D,D,S,S
                         50–59,S,S,D,D,D,D,D,D,D,D,S,S
                         60–75,D,D,D,D,D,D,D,D,D,D,D,D
                    Sociologists and anthropologists,"39,000","4,000",D,D,"42,000","15,000","34,000","13,000",D,D,"41,000","4,000"
                         < 30,"42,000","3,000",D,D,"42,000","9,500","42,000","6,500",D,D,D,D
                         30–39,"39,000","2,000",D,D,S,S,"35,000","11,000",D,D,S,S
                         40–49,"45,000","6,500",D,D,"53,000","5,000","43,000","1,500",D,D,D,D
                         50–59,S,S,D,D,D,D,D,D,D,D,D,D
                         60–75,D,D,D,D,D,D,D,D,D,D,D,D
                    Other social and related scientists,"55,000","4,000","46,000","2,500","55,000","6,000","56,000","5,000","44,000","5,500","64,000","2,000"
                         < 30,"44,000","3,000",D,D,S,S,"29,000","7,500",D,D,"33,000","12,000"
                         30–39,"59,000","2,500",D,D,"62,000","11,500","60,000","10,000",D,D,"63,000","12,500"
                         40–49,"50,000","4,000",D,D,"56,000","6,500",S,S,D,D,"49,000","7,000"
                         50–59,"63,000","1,500",D,D,"70,000","19,000","73,000","23,000",D,D,"55,000","7,500"
                         60–75,S,S,D,D,S,S,D,D,D,D,S,S
          Engineering occupations,"85,000","1,000","85,000","5,500","89,000","2,000","83,000","2,000","85,000","7,000","84,000","2,000"
               < 30,"64,000","2,000","68,000","3,500","67,000","2,500","64,000","1,500",S,S,"67,000","4,500"
               30–39,"80,000",500,"84,000","6,000","80,000",500,"80,000",500,S,S,"80,000","2,500"
               40–49,"94,000","1,500","95,000","5,500","95,000","1,500","93,000","3,000","94,000","4,000","92,000","3,500"
               50–59,"100,000",500,"103,000","2,500","100,000","2,000","100,000","1,000","100,000","8,500","92,000","3,500"
               60–75,"93,000","4,500","91,000","16,000","92,000","5,500","95,000","6,000","92,000","27,500","94,000","4,000"
               Aeronautical/ aerospace/ astronautical engineers,"95,000","6,000","82,000","7,500","100,000","14,500","97,000","8,500",S,S,"88,000","6,500"
                    < 30,"65,000","5,500","74,000","1,000","57,000","2,000","64,000","4,500",D,D,"61,000","14,500"
                    30–39,"86,000","7,000",D,D,"78,000","5,500","89,000","7,500",D,D,"78,000","17,500"
                    40–49,"110,000","6,500",S,S,"111,000","10,000","111,000","7,500",D,D,D,D
                    50–59,"119,000","5,500",D,D,"114,000","7,000","118,000","4,000",D,D,"123,000","15,500"
                    60–75,"123,000","21,000",D,D,S,S,D,D,D,D,D,D
               Chemical engineers,"95,000","2,000","83,000","9,000","100,000","2,000","89,000","4,000",S,S,"96,000","6,000"
                    < 30,"72,000","3,500",S,S,"75,000","6,500","66,000","9,500",D,D,"87,000","5,000"
                    30–39,"95,000","5,000","85,000","6,000","99,000","4,500","85,000","6,500",D,D,"76,000","5,000"
                    40–49,"103,000","12,500",*,*,"100,000","15,000","99,000","2,500",D,D,"129,000","34,000"
                    50–59,"105,000","9,500","128,000","21,500","118,000","13,000","114,000","15,000",D,D,"102,000","7,500"
                    60–75,"89,000","15,500",D,D,"97,000","13,500","89,000","11,000",D,D,"114,000","11,000"
"               Civil, including architectural/ sanitary engineers","75,000",500,"73,000","7,000","82,000","3,500","70,000","1,500",D,D,"74,000","5,000"
                    < 30,"56,000","2,500","43,000","10,000","59,000","2,000","55,000","2,000",D,D,"55,000","2,500"
                    30–39,"75,000","1,000",D,D,"78,000","3,500","74,000","5,000",D,D,"75,000","5,500"
                    40–49,"86,000","4,000",S,S,"89,000","3,000","79,000","7,000",D,D,"87,000","8,500"
                    50–59,"92,000","4,000","100,000","10,500","95,000","4,000","91,000","6,000",D,D,"85,000","2,000"
                    60–75,"60,000","9,000",D,D,"68,000","10,000","55,000","19,500",D,D,"59,000","3,000"
               Electrical/ computer hardware engineers,"91,000","2,500","91,000","3,000","93,000","4,500","93,000","3,000","100,000","13,500","86,000","4,000"
                    < 30,"69,000",500,"75,000","3,500","70,000","1,500","69,000",500,D,D,"70,000","2,500"
                    30–39,"82,000","3,500","83,000","6,000","81,000","4,500","86,000","4,000",D,D,"75,000","6,000"
                    40–49,"104,000","4,500","105,000","7,500","105,000","8,000","106,000","7,500",D,D,"94,000","9,000"
                    50–59,"103,000","4,000","103,000","5,000","109,000","5,000","104,000","4,000",*,*,"92,000","7,000"
                    60–75,"104,000","3,500","104,000","7,500","104,000","9,000","104,000","2,500",D,D,"104,000","9,500"
               Industrial engineers,"76,000","4,000","76,000","6,000","79,000","3,500","75,000","4,500","69,000","16,500","73,000","5,500"
                    < 30,"61,000","5,500","68,000","4,000","56,000","8,500","65,000","9,000",D,D,"52,000","10,500"
                    30–39,"73,000","5,000",D,D,"74,000","4,000","64,000","6,500",D,D,"74,000","2,000"
                    40–49,"81,000","6,000",S,S,"78,000","6,000","83,000","6,000",D,D,"81,000","14,500"
                    50–59,"86,000","12,000",D,D,"94,000","2,000","81,000","12,000",D,D,"91,000","1,000"
                    60–75,"83,000","22,500",D,D,"121,000","47,500","67,000","11,500",D,D,"78,000","12,000"
               Mechanical engineers,"82,000","3,000","75,000",500,"86,000","4,000","80,000","2,000","88,000","35,500","80,000","3,000"
                    < 30,"62,000","2,500","59,000","23,000","65,000","3,500","62,000","2,000",D,D,"65,000","6,000"
                    30–39,"80,000",500,*,*,"80,000","2,000","80,000","1,000",D,D,"79,000","3,000"
                    40–49,"92,000","3,000","76,000","10,000","97,000","3,500","90,000","2,000",D,D,"93,000","6,500"
                    50–59,"90,000","5,000",D,D,"90,000","5,000","93,000","4,000",D,D,"83,000","2,500"
                    60–75,"99,000","5,000",D,D,"110,000","16,000","108,000","14,000",D,D,"91,000","14,000"
               Postsecondary teachers - engineering,"23,000","4,000",D,D,D,D,S,S,"23,000","4,000",D,D
                    < 30,"7,000",500,D,D,D,D,D,D,"7,000",500,D,D
                    30–39,D,D,D,D,D,D,D,D,D,D,D,D
                    40–49,D,D,D,D,D,D,D,D,D,D,D,D
                    50–59,S,S,D,D,D,D,D,D,S,S,D,D
                    60–75,D,D,D,D,D,D,D,D,D,D,D,D
               Other engineers,"90,000","3,500","102,000","3,000","91,000","3,000","80,000","2,000","98,000","3,000","90,000","3,000"
                    < 30,"67,000","2,500","64,000","8,500","69,000","1,000","64,000","2,000",D,D,"71,000","2,000"
                    30–39,"80,000","3,500","101,000","11,500","79,000","1,500","81,000","4,500",S,S,"86,000","11,000"
                    40–49,"94,000","5,000","85,000","17,000","94,000","2,000","90,000","4,500","93,000","4,000","99,000","7,000"
                    50–59,"102,000","3,000","102,000","9,000","102,000","3,000","100,000","6,000",D,D,"103,000","6,000"
                    60–75,"90,000","5,500",S,S,"90,000","4,500","84,000","9,000",D,D,"100,000","10,000"
     S&E-related occupations,"58,000","2,000","82,000","3,500","64,000","2,000","59,000","1,000","49,000","2,500","55,000","1,000"
          < 30,"42,000","1,500","54,000","2,500","42,000","2,500","45,000","2,500","40,000","2,500","43,000","3,500"
          30–39,"55,000","1,000","81,000","10,000","58,000","3,500","55,000","2,500","45,000","2,500","53,000","3,000"
          40–49,"63,000","2,500","97,000","6,000","75,000","2,500","74,000","4,000","54,000","3,500","60,000","1,000"
          50–59,"65,000","1,500","90,000","11,000","77,000","4,000","69,000","2,500","53,000","5,000","62,000","2,000"
          60–75,"59,000","4,000","72,000","3,500","70,000","8,000","55,000","11,000","50,000","4,000","57,000","5,000"
          Health and related,"53,000","2,000","54,000","3,500","50,000","1,500","50,000","3,000","58,000","1,500","55,000","2,500"
               < 30,"43,000","3,500",S,S,"37,000","3,500","45,000","1,500","50,000","1,500","44,000","4,000"
               30–39,"50,000","1,000","52,000","3,500","46,000","2,000","47,000","3,000","55,000","3,500","50,000","4,000"
               40–49,"55,000","2,000",D,D,"55,000","4,000","59,000","2,000","58,000","4,500","56,000","3,000"
               50–59,"60,000","3,000","46,000","17,500","62,000","3,000","58,000","3,500","63,000","4,500","62,000","3,000"
               60–75,"59,000","3,500",D,D,"60,000","4,000","35,000","12,500","66,000","7,000","60,000","4,000"
          S&E manager,"104,000","3,500","124,000","2,500","104,000","3,500","109,000","4,500",D,D,"99,000","3,000"
               < 30,"70,000","6,000","54,000","8,500","70,000","6,000","70,000","6,000",D,D,"83,000","16,000"
               30–39,"97,000","3,000","125,000","8,000","97,000","3,000","85,000","6,000",D,D,"89,000","18,500"
               40–49,"115,000","4,000","130,000","9,500","115,000","4,000","106,000","16,500",D,D,"103,000","12,000"
               50–59,"110,000","5,500","120,000","12,000","110,000","5,500","120,000","11,500",D,D,"102,000","4,500"
               60–75,"111,000","14,500",D,D,"111,000","14,500","125,000","4,000",D,D,"92,000","30,000"
          S&E precollege teacher,"41,000","2,000","54,000","7,500","40,000","3,000","42,000","1,000","41,000","2,000","42,000","6,000"
               < 30,"35,000","2,000",D,D,"38,000","3,000","40,000","2,500","35,000","2,000","36,000","4,500"
               30–39,"42,000","1,500",D,D,"42,000","1,500","40,000","2,000","42,000","1,500",S,S
               40–49,"43,000","4,500",D,D,"42,000","4,500",S,S,"43,000","4,500","40,000","14,000"
               50–59,"44,000","6,000",D,D,"43,000","6,500","46,000","5,500","44,000","6,000",S,S
               60–75,"34,000","12,000",D,D,S,S,S,S,"34,000","12,000",D,D
          S&E technician/ technologist,"65,000","2,000","78,000","4,500","70,000","3,500","69,000","6,500","76,000","6,000","53,000","4,500"
               < 30,"43,000","4,000","43,000","2,000","47,000","5,500","39,000","2,500",D,D,"43,000","3,000"
               30–39,"59,000","4,000","70,000","7,500","62,000","5,000","59,000","5,500",S,S,"40,000","3,000"
               40–49,"77,000","2,500","88,000","6,500","79,000","2,500","77,000","5,000","77,000","3,500","74,000","7,000"
               50–59,"70,000","3,000","90,000","9,000","82,000","6,000","70,000","3,500","73,000","19,000","60,000","1,500"
               60–75,"45,000","2,000","67,000","7,000","49,000","20,000","67,000","16,500",S,S,"41,000","3,000"
          Other S&E-related,"69,000","6,500","87,000","11,500","75,000","6,500","64,000","8,500",D,D,"73,000","8,500"
               < 30,"45,000","12,000","70,000","6,000","61,000","7,000","44,000","14,000",D,D,"42,000","20,500"
               30–39,"63,000","4,000",D,D,"71,000","10,500","59,000","2,500",D,D,"63,000","20,500"
               40–49,"56,000","12,500",D,D,"46,000","5,500","49,000","11,500",D,D,"73,000","9,500"
               50–59,"84,000","20,000",D,D,"87,000","8,500","87,000","20,500",D,D,"77,000","12,500"
               60–75,"100,000","1,000",D,D,"100,000",500,"96,000","10,000",D,D,"96,000","24,000"
     Non-S&E occupations,"48,000",500,"51,000","8,000","52,000","1,000","50,000","2,000","33,000","2,000","40,000",500
          < 30,"32,000","1,500","37,000","2,000","35,000","1,000","35,000","1,000","25,000","2,000","32,000","2,000"
          30–39,"48,000","1,000","37,000","13,500","52,000","3,000","48,000","5,000","39,000","6,500","40,000","1,000"
          40–49,"60,000","1,000","81,000","21,500","68,000","2,000","65,000","6,500","40,000","3,000","50,000","3,000"
          50–59,"53,000","2,500","59,000","6,500","60,000","2,000","54,000","6,000","35,000","7,500","48,000","2,000"
          60–75,"42,000","2,500","68,000","16,000","50,000",500,"43,000","4,500","30,000","9,000","35,000","3,500"
          Arts/ humanities/ related,"35,000","5,000",S,S,"39,000","6,000","31,000","3,500",S,S,"35,000","6,500"
               < 30,"34,000","5,000",D,D,"37,000","14,000","33,000","7,000",S,S,"35,000","1,000"
               30–39,"39,000","7,500",D,D,"38,000","9,000",D,D,D,D,"39,000","7,000"
               40–49,"49,000","24,000",S,S,"67,000","14,000",S,S,S,S,S,S
               50–59,S,S,D,D,S,S,"22,000","9,500",S,S,"46,000","18,500"
               60–75,S,S,D,D,"29,000","11,000",S,S,S,S,S,S
          Management-related,"65,000",500,"89,000","15,000","65,000","2,000","68,000","5,000","65,000","18,000","65,000","3,500"
               < 30,"50,000","2,500","60,000","12,000","48,000","4,000","52,000","2,000","47,000","5,500","57,000","10,500"
               30–39,"60,000","3,000","78,000","19,000","60,000","4,000","59,000","5,000","86,000","4,000","57,000","3,000"
               40–49,"75,000","2,500","116,000","10,000","75,000","1,000","75,000","7,000","62,000","22,500","64,000","7,000"
               50–59,"71,000","4,500","72,000","10,000","71,000","5,500","81,000","30,000",S,S,"75,000","4,000"
               60–75,"64,000","7,000",S,S,"65,000","10,500","75,000","11,500",S,S,"59,000","10,500"
          Non-S&E manager,"100,000","3,000","102,000","20,000","102,000","2,500","100,000","6,500","96,000","5,500","100,000","12,500"
               < 30,"74,000","10,500",S,S,"79,000","11,500","57,000","13,500",D,D,"70,000","3,500"
               30–39,"95,000","4,000","109,000","51,500","95,000","4,000","99,000","28,500","95,000","11,000","95,000","4,500"
               40–49,"114,000","4,500","99,000","14,000","115,000","2,000","117,000","11,500",D,D,"113,000","6,500"
               50–59,"106,000","7,500","120,000","53,500","106,000","7,000","129,000","25,000",D,D,"120,000","5,500"
               60–75,"97,000","4,500",D,D,"99,000","3,500","72,000","14,500",D,D,"85,000","19,500"
          Non-S&E postsecondary teacher,"20,000","5,500",D,D,S,S,"17,000","2,500","21,000","6,500","51,000","3,500"
               < 30,"12,000","2,000",D,D,S,S,S,S,"12,000","2,500",D,D
               30–39,S,S,D,D,D,D,D,D,S,S,D,D
               40–49,"38,000","11,000",D,D,D,D,D,D,"38,000","11,000",*,*
               50–59,S,S,D,D,S,S,D,D,S,S,D,D
               60–75,"16,000","2,500",D,D,S,S,D,D,S,S,S,S
          Non-S&E precollege/ other teacher,"31,000","2,500","51,000","12,500","27,000","3,000","35,000","7,000","31,000","2,500","36,000","5,500"
               < 30,"26,000","4,000",D,D,"25,000","4,000","29,000","4,000","26,000","4,000",S,S
               30–39,"30,000","7,500",D,D,"26,000","9,500",S,S,"30,000","6,000",S,S
               40–49,"40,000","5,500",D,D,"31,000","11,000","45,000","9,000","40,000","5,500","39,000","7,500"
               50–59,"22,000","5,000",D,D,"36,000","10,500","31,000","9,000","22,000","6,000","41,000","18,000"
               60–75,"30,000","6,000",D,D,S,S,S,S,"30,000","6,000","15,000","2,000"
          Sales/ marketing,"48,000","2,000","45,000","10,500","48,000","2,500","50,000","5,500","48,000","8,500","42,000","2,500"
               < 30,"30,000","1,500","34,000","7,500","30,000","2,000","35,000","3,500","26,000",500,"32,000","3,500"
               30–39,"55,000","2,500","38,000","6,000","56,000","5,000","63,000","7,000","58,000","1,500","41,000","6,000"
               40–49,"64,000","2,500",S,S,"65,000","4,000","69,000","13,000",D,D,"50,000","5,500"
