"Table 10-4. Employed U.S. scientists and engineers with a doctorate as the highest degree, by occupation, age, and primary or secondary work activity: 2013",,,,,,,,,,,,
,,,,,,,,,,,,
"Level of highest degree, occupation, and age (years)             ",,,Primary or secondary work activity,,,,,,,,,
,Employed scientists and engineers,,Computer applications,,"Management, sales, administration",,Research and development,,Teaching,,Other,
               60–75,"114,000","3,000","9,000","1,000","31,000","1,500","66,000","2,500","49,000","2,500","30,000","1,500"
               Biological/ agricultural/ other life scientists,"202,000","5,000","9,000","1,500","68,000","2,500","169,000","4,500","43,000","2,000","24,000","1,500"
                    < 30,"7,000","1,500","1,000",500,"1,000","1,000","6,000","1,000",*,*,"1,000",500
                    30–39,"69,000","3,000","5,000","1,500","19,000","1,500","60,000","3,000","8,000","1,000","7,000","1,000"
                    40–49,"53,000","2,500","1,000",500,"18,000","1,500","45,000","2,000","11,000","1,000","6,000","1,000"
                    50–59,"46,000","2,500","1,000",500,"20,000","1,500","37,000","2,000","12,000","1,000","5,000",500
                    60–75,"28,000","1,500","1,000",500,"9,000","1,000","20,000","1,500","11,000","1,500","5,000","1,000"
                    Agricultural/ food scientists,"10,000","1,000",*,*,"4,000",500,"9,000","1,000",*,*,"2,000",500
                         < 30,D,D,D,D,D,D,D,D,D,D,D,D
                         30–39,"3,000",500,D,D,"1,000",500,"2,000",500,D,D,*,*
                         40–49,"3,000",500,D,D,"1,000",500,"2,000",500,D,D,*,*
                         50–59,"3,000",500,D,D,"1,000",500,"3,000",500,*,*,"1,000",500
                         60–75,"2,000",500,D,D,"1,000",500,"2,000",500,D,D,*,*
                    Biological and medical scientists,"138,000","4,500","8,000","1,500","48,000","2,500","125,000","4,500","3,000",500,"17,000","1,000"
                         < 30,"6,000","1,500","1,000",500,"1,000","1,000","6,000","1,000",D,D,S,S
                         30–39,"56,000","3,000","5,000","1,500","15,000","1,500","52,000","3,000","1,000",500,"6,000","1,000"
                         40–49,"36,000","2,000","1,000",500,"12,000","1,000","33,000","2,000",*,*,"4,000",500
                         50–59,"27,000","2,000","1,000",500,"14,000","1,500","24,000","2,000","1,000",500,"3,000",500
                         60–75,"13,000","1,000","1,000",500,"5,000",500,"11,000","1,000","1,000",500,"3,000",500
                    Environmental life scientists,"2,000",500,*,*,"1,000",500,"1,000",500,D,D,*,*
                         < 30,D,D,D,D,D,D,D,D,D,D,D,D
                         30–39,*,*,*,*,*,*,*,*,D,D,D,D
                         40–49,"1,000",500,D,D,*,*,*,*,D,D,*,*
                         50–59,*,*,D,D,*,*,*,*,D,D,D,D
                         60–75,*,*,D,D,D,D,*,*,D,D,D,D
                    Postsecondary teachers - life/ related sciences,"52,000","2,000",*,*,"16,000","1,500","33,000","2,000","40,000","2,000","5,000","1,000"
                         < 30,*,*,D,D,D,D,*,*,*,*,D,D
                         30–39,"9,000","1,000",D,D,"3,000",500,"6,000","1,000","7,000","1,000","1,000",500
                         40–49,"14,000","1,000",D,D,"4,000","1,000","9,000","1,000","11,000","1,000","2,000",500
                         50–59,"16,000","1,500",D,D,"5,000","1,000","10,000","1,000","11,000","1,000","1,000",500
                         60–75,"12,000","1,500",D,D,"3,000",500,"7,000","1,000","10,000","1,500","1,000",500
               Computer/ mathematical scientists,"107,000","4,000","44,000","2,500","26,000","2,500","69,000","3,000","34,000","2,000","10,000","1,500"
                    < 30,"4,000","1,000","2,000","1,000",*,*,"3,000","1,000",*,*,D,D
                    30–39,"28,000","2,000","11,000","1,000","4,000",500,"20,000","2,000","9,000","1,500","4,000","1,000"
                    40–49,"29,000","2,000","15,000","2,000","9,000","1,500","19,000","1,500","7,000","1,000","2,000",500
                    50–59,"27,000","2,500","11,000","1,500","9,000","1,500","17,000","2,000","9,000","1,500","3,000","1,000"
                    60–75,"19,000","1,500","6,000","1,000","4,000","1,000","10,000","1,000","8,000","1,000","2,000",500
                    Computer and information scientists,"53,000","3,500","35,000","2,500","16,000","2,000","32,000","2,500","1,000",500,"5,000","1,000"
                         < 30,"2,000","1,000",S,S,*,*,"2,000","1,000",D,D,D,D
                         30–39,"12,000","1,500","8,000","1,000","2,000",500,"8,000","1,000",D,D,"2,000","1,000"
                         40–49,"17,000","2,000","12,000","2,000","6,000","1,500","9,000","1,000",D,D,"1,000",500
                         50–59,"14,000","2,000","8,000","1,500","5,000","1,500","9,000","1,500",*,*,"1,000",500
                         60–75,"8,000","1,500","5,000","1,000","2,000","1,000","4,000","1,000",S,S,"1,000",500
                    Mathematical scientists,"18,000","1,500","7,000","1,000","5,000","1,000","16,000","1,500",*,*,"2,000",500
                         < 30,"1,000",500,*,*,D,D,"1,000",500,D,D,D,D
                         30–39,"6,000","1,000","2,000",500,"1,000",500,"6,000","1,000",D,D,*,*
                         40–49,"5,000","1,000","2,000",500,"2,000",500,"4,000","1,000",D,D,*,*
                         50–59,"4,000","1,000","1,000",500,"2,000",500,"3,000",500,D,D,*,*
                         60–75,"3,000",500,"1,000",500,*,*,"2,000",500,D,D,*,*
                    Postsecondary teachers - computer/ math sciences,"35,000","2,500","2,000","1,000","6,000","1,000","21,000","2,000","32,000","2,500","4,000","1,000"
                         < 30,*,*,D,D,D,D,*,*,*,*,D,D
                         30–39,"10,000","1,500",*,*,"1,000",500,"6,000","1,500","9,000","1,500","2,000","1,000"
                         40–49,"8,000","1,000","1,000",500,"1,000",500,"6,000","1,000","7,000","1,000",*,*
                         50–59,"10,000","1,500","1,000",500,"2,000","1,000","5,000","1,000","9,000","1,500","1,000",500
                         60–75,"8,000","1,000","1,000",500,"2,000",500,"3,000",500,"7,000","1,000","1,000",500
               Physical/ related scientists,"107,000","3,000","9,000","1,000","28,000","1,500","85,000","3,000","37,000","1,500","11,000","1,000"
                    < 30,"3,000","1,000",*,*,*,*,"3,000","1,000",*,*,*,*
                    30–39,"27,000","2,000","4,000","1,000","5,000",500,"23,000","1,500","7,000","1,000","2,000",500
                    40–49,"28,000","2,000","2,000",500,"8,000","1,000","23,000","1,500","10,000","1,000","2,000",500
                    50–59,"26,000","1,500","1,000",500,"8,000","1,000","20,000","1,500","10,000","1,000","3,000",500
                    60–75,"23,000","1,500","1,000",500,"6,000","1,000","16,000","1,500","9,000","1,000","3,000","1,000"
"                    Chemists, except biochemists","26,000","1,500","1,000",500,"8,000","1,000","24,000","1,500",*,*,"3,000",500
                         < 30,"1,000",500,D,D,*,*,"1,000",500,D,D,D,D
                         30–39,"7,000","1,000",*,*,"2,000",500,"6,000","1,000",*,*,"1,000",500
                         40–49,"8,000","1,500",D,D,"3,000",500,"7,000","1,500",D,D,"1,000",500
                         50–59,"6,000",500,D,D,"2,000",500,"5,000",500,D,D,"1,000",500
                         60–75,"4,000",500,D,D,"1,000",500,"3,000",500,D,D,"1,000",500
                    Earth/ atmospheric/ ocean scientists,"14,000","1,000","2,000",500,"4,000",500,"13,000","1,000",*,*,"2,000",500
                         < 30,*,*,*,*,D,D,*,*,D,D,D,D
                         30–39,"3,000",500,"1,000",500,"1,000",500,"3,000",500,D,D,*,*
                         40–49,"3,000",500,"1,000",500,"1,000",500,"3,000",500,D,D,*,*
                         50–59,"3,000",500,*,*,"1,000",500,"3,000",500,D,D,"1,000",500
                         60–75,"4,000","1,000",*,*,"1,000",500,"3,000","1,000",D,D,*,*
                    Physicists and astronomers,"21,000","2,000","5,000","1,000","4,000",500,"20,000","2,000",*,*,"2,000",500
                         < 30,"1,000",500,*,*,*,*,"1,000",500,D,D,D,D
                         30–39,"8,000","1,500","3,000","1,000",*,*,"8,000","1,500",D,D,*,*
                         40–49,"4,000","1,000","1,000",500,"1,000",500,"4,000","1,000",D,D,*,*
                         50–59,"4,000","1,000","1,000",500,"1,000",500,"4,000","1,000",D,D,"1,000",500
                         60–75,"3,000",500,"1,000",500,"1,000",500,"3,000",500,D,D,"1,000",500
                    Postsecondary teachers - physical/ related sciences,"40,000","2,000",*,*,"10,000","1,000","24,000","1,500","36,000","1,500","3,000","1,000"
                         < 30,"1,000",500,D,D,D,D,*,*,*,*,D,D
                         30–39,"8,000","1,000",D,D,"2,000",500,"5,000",500,"7,000","1,000",*,*
                         40–49,"11,000","1,000",D,D,"3,000",500,"8,000","1,000","10,000","1,000","1,000",500
                         50–59,"11,000","1,000",D,D,"3,000",500,"7,000","1,000","10,000","1,000","1,000",500
                         60–75,"10,000","1,500",*,*,"2,000","1,000","5,000","1,000","8,000","1,000","1,000",500
                    Other physical/ related scientists,"6,000","1,000",*,*,"2,000",500,"5,000","1,000",*,*,"1,000",500
                         < 30,D,D,D,D,D,D,D,D,D,D,D,D
                         30–39,"1,000",500,*,*,*,*,"1,000",500,D,D,D,D
                         40–49,"1,000",500,D,D,"1,000",500,"1,000",500,D,D,*,*
                         50–59,"2,000",500,D,D,"1,000",500,"1,000",500,D,D,*,*
                         60–75,"2,000",500,D,D,"1,000",500,"2,000",500,D,D,*,*
"               Social science, psychology","174,000","4,000","3,000",500,"51,000","2,500","94,000","3,000","85,000","3,500","65,000","2,500"
                    < 30,"5,000","1,000",D,D,"2,000","1,000","2,000",500,"2,000",500,"3,000","1,000"
                    30–39,"40,000","2,500","1,000",500,"9,000","1,000","28,000","2,000","18,000","1,500","12,000","1,500"
                    40–49,"42,000","2,500",*,*,"14,000","1,500","26,000","2,000","23,000","2,000","12,000","1,000"
                    50–59,"42,000","2,000",*,*,"15,000","1,500","19,000","1,500","21,000","2,000","18,000","1,500"
                    60–75,"44,000","2,000",*,*,"12,000","1,000","19,000","1,500","21,000","1,500","20,000","1,500"
                    Economists,"10,000","1,000","1,000",500,"3,000",500,"8,000","1,000",*,*,"3,000",500
                         < 30,D,D,D,D,D,D,D,D,D,D,D,D
                         30–39,"3,000","1,000",*,*,"1,000",500,"3,000","1,000",D,D,"1,000",500
                         40–49,"2,000",500,*,*,"1,000",500,"2,000",500,D,D,"1,000",500
                         50–59,"2,000",500,*,*,"1,000",500,"2,000",500,D,D,"1,000",500
                         60–75,"2,000",500,*,*,"1,000",500,"1,000",500,D,D,"1,000",500
                    Political scientists,"1,000",500,D,D,*,*,"1,000",500,D,D,*,*
                         < 30,D,D,D,D,D,D,D,D,D,D,D,D
                         30–39,*,*,D,D,D,D,*,*,D,D,*,*
                         40–49,*,*,D,D,*,*,*,*,D,D,D,D
                         50–59,*,*,D,D,D,D,D,D,D,D,D,D
                         60–75,*,*,D,D,*,*,*,*,D,D,D,D
                    Postsecondary teachers - social/ related sciences,"87,000","3,500",*,*,"18,000","2,000","56,000","2,500","79,000","3,500","9,000","1,500"
                         < 30,"2,000",500,D,D,D,D,"1,000",500,"1,000",500,D,D
                         30–39,"20,000","2,000",*,*,"3,000","1,000","15,000","2,000","17,000","1,500","2,000","1,000"
                         40–49,"25,000","2,000",D,D,"5,000","1,000","17,000","2,000","23,000","2,000","2,000",500
                         50–59,"21,000","2,000",D,D,"6,000","1,500","11,000","1,000","19,000","2,000","2,000",500
                         60–75,"21,000","1,500",D,D,"4,000",500,"12,000","1,500","19,000","1,500","2,000",500
                    Psychologists,"60,000","2,000",*,*,"21,000","1,000","15,000","1,500","5,000",500,"49,000","2,000"
                         < 30,"3,000","1,000",D,D,"1,000",500,"1,000",500,D,D,"2,000","1,000"
                         30–39,"12,000","1,500",*,*,"4,000",500,"5,000","1,000","1,000",500,"8,000","1,000"
                         40–49,"11,000","1,000",D,D,"5,000",500,"4,000","1,000","1,000",500,"9,000",500
                         50–59,"15,000","1,000",D,D,"6,000","1,000","2,000",500,"1,000",500,"14,000","1,000"
                         60–75,"18,000","1,000",*,*,"6,000",500,"3,000","1,000","2,000",500,"16,000","1,000"
                    Sociologists and anthropologists,"5,000","1,000",*,*,"1,000",500,"5,000","1,000",*,*,"1,000",500
                         < 30,D,D,D,D,D,D,D,D,D,D,D,D
                         30–39,"2,000","1,000",D,D,"1,000",500,"2,000","1,000",D,D,D,D
                         40–49,"1,000",500,D,D,*,*,"1,000",500,D,D,D,D
                         50–59,"1,000",500,D,D,*,*,"1,000",500,*,*,*,*
                         60–75,"1,000",500,D,D,*,*,"1,000",500,D,D,*,*
                    Other social and related scientists,"11,000","1,500","1,000",500,"6,000","1,000","9,000","1,500",*,*,"2,000",500
                         < 30,*,*,D,D,D,D,D,D,D,D,D,D
                         30–39,"3,000","1,000",S,S,"1,000",500,"3,000",500,D,D,"1,000",500
                         40–49,"3,000","1,000",D,D,"2,000","1,000","3,000","1,000",D,D,*,*
                         50–59,"3,000","1,000",*,*,"1,000","1,000","2,000","1,000",D,D,S,S
                         60–75,"2,000",500,D,D,"1,000",500,"2,000",500,D,D,"1,000",500
          Engineering occupations,"118,000","3,000","13,000","1,000","33,000","1,500","100,000","3,000","20,000","1,000","13,000","1,000"
               < 30,"5,000","1,000",*,*,S,S,"5,000","1,000",*,*,*,*
               30–39,"36,000","2,000","5,000","1,000","8,000","1,000","33,000","2,000","5,000",500,"3,000",500
               40–49,"31,000","2,000","3,000",500,"10,000","1,000","26,000","2,000","4,000",500,"4,000",500
               50–59,"27,000","1,500","2,000",500,"9,000","1,000","23,000","1,500","6,000","1,000","3,000",500
               60–75,"18,000","1,000","2,000",500,"6,000","1,000","14,000","1,000","5,000",500,"3,000",500
               Aeronautical/ aerospace/ astronautical engineers,"6,000","1,000","1,000",500,"2,000",500,"6,000","1,000",D,D,"1,000",500
                    < 30,*,*,D,D,D,D,*,*,D,D,D,D
                    30–39,"1,000",500,*,*,*,*,"1,000",500,D,D,*,*
                    40–49,"2,000",500,*,*,"1,000",500,"2,000",500,D,D,*,*
                    50–59,"2,000",500,*,*,*,*,"1,000",500,D,D,D,D
                    60–75,"2,000",500,*,*,*,*,"1,000",500,D,D,*,*
               Chemical engineers,"10,000","1,000","1,000",500,"2,000",500,"9,000","1,000",D,D,"1,000",500
                    < 30,"1,000",500,D,D,D,D,"1,000",500,D,D,D,D
                    30–39,"3,000",500,*,*,"1,000",500,"3,000",500,D,D,*,*
                    40–49,"2,000","1,000",D,D,"1,000",500,"2,000","1,000",D,D,*,*
                    50–59,"2,000",500,D,D,"1,000",500,"2,000",500,D,D,D,D
                    60–75,"1,000",500,D,D,*,*,"1,000",500,D,D,*,*
"               Civil, including architectural/ sanitary engineers","6,000","1,000",*,*,"2,000",500,"4,000",500,D,D,"2,000",500
                    < 30,*,*,D,D,D,D,*,*,D,D,D,D
                    30–39,"2,000",500,*,*,*,*,"1,000",500,D,D,*,*
                    40–49,"1,000",500,D,D,"1,000",500,"1,000",500,D,D,*,*
                    50–59,"1,000",500,D,D,*,*,"1,000",500,D,D,*,*
                    60–75,"1,000",500,D,D,"1,000",500,"1,000",500,D,D,"1,000",500
               Electrical/ computer hardware engineers,"26,000","1,500","6,000","1,000","5,000","1,000","24,000","1,500",D,D,"2,000",500
                    < 30,"1,000",500,*,*,D,D,"1,000",500,D,D,D,D
                    30–39,"9,000","1,000","3,000","1,000","1,000",500,"8,000","1,000",D,D,"1,000",500
                    40–49,"7,000","1,000","1,000",500,"2,000",500,"7,000","1,000",D,D,"1,000",500
                    50–59,"6,000","1,000","1,000",500,"2,000",500,"6,000","1,000",D,D,*,*
                    60–75,"3,000",500,"1,000",500,"1,000",500,"3,000",500,D,D,*,*
               Industrial engineers,"2,000",500,*,*,"1,000",500,"1,000",500,*,*,D,D
                    < 30,D,D,D,D,D,D,D,D,D,D,D,D
                    30–39,"1,000",500,*,*,*,*,"1,000",500,D,D,D,D
                    40–49,*,*,D,D,D,D,*,*,D,D,D,D
                    50–59,*,*,D,D,D,D,D,D,D,D,D,D
                    60–75,*,*,D,D,D,D,*,*,D,D,D,D
               Mechanical engineers,"13,000","1,500","1,000",500,"3,000",500,"12,000","1,500",D,D,"1,000",500
                    < 30,*,*,D,D,D,D,*,*,D,D,D,D
                    30–39,"5,000","1,000","1,000",500,"1,000",500,"5,000","1,000",D,D,*,*
                    40–49,"3,000",500,*,*,"1,000",500,"3,000",500,D,D,*,*
                    50–59,"3,000",500,D,D,"1,000",500,"2,000",500,D,D,*,*
                    60–75,"1,000",500,*,*,D,D,"1,000",500,D,D,*,*
               Postsecondary teachers - engineering,"24,000","1,000","1,000",500,"6,000",500,"17,000","1,000","19,000","1,000","1,000",500
                    < 30,*,*,D,D,D,D,*,*,*,*,D,D
                    30–39,"6,000",500,*,*,"1,000",500,"5,000",500,"4,000",500,*,*
                    40–49,"6,000",500,D,D,"2,000",500,"4,000",500,"4,000",500,*,*
                    50–59,"7,000","1,000",D,D,"1,000",500,"5,000","1,000","6,000","1,000",*,*
                    60–75,"5,000",500,*,*,"1,000",500,"3,000",500,"4,000",500,*,*
               Other engineers,"31,000","1,500","2,000",500,"11,000","1,000","26,000","1,500",*,*,"5,000","1,000"
                    < 30,"1,000",500,D,D,*,*,"1,000",500,D,D,D,D
                    30–39,"9,000","1,000","1,000",500,"3,000",500,"8,000","1,000",*,*,"1,000",500
                    40–49,"9,000","1,000","1,000",500,"3,000",500,"8,000","1,000",D,D,"2,000",500
                    50–59,"7,000","1,000","1,000",500,"3,000",500,"5,000",500,D,D,"1,000",500
                    60–75,"4,000",500,*,*,"2,000",500,"3,000",500,*,*,"1,000",500
     S&E-related occupations,"168,000","10,500","8,000","1,500","73,000","4,500","80,000","6,500","57,000","6,500","67,000","7,000"
          < 30,"5,000","1,500",D,D,"1,000",500,"2,000","1,000",S,S,"4,000","1,500"
          30–39,"27,000","3,500","2,000","1,000","10,000","1,500","18,000","3,000","7,000","2,500","10,000","2,000"
          40–49,"49,000","6,000","3,000","1,000","22,000","2,500","26,000","4,000","14,000","2,500","21,000","5,000"
          50–59,"53,000","6,500","2,000","1,000","24,000","3,000","22,000","3,500","22,000","5,500","17,000","3,500"
          60–75,"33,000","3,500",S,S,"15,000","2,500","12,000","2,000","12,000","2,000","15,000","3,000"
          Health occupations,"92,000","7,000","1,000",500,"27,000","3,500","38,000","4,500","35,000","3,000","57,000","7,000"
               < 30,"4,000","1,500",D,D,"1,000",500,"1,000",500,S,S,"4,000","1,500"
               30–39,"13,000","2,000",*,*,"3,000",500,"7,000","1,500","4,000",500,"9,000","2,000"
               40–49,"26,000","5,000",*,*,"5,000","1,500","12,000","3,500","9,000","2,000","17,000","5,000"
               50–59,"26,000","3,500",*,*,"10,000","3,000","11,000","2,000","10,000","1,500","14,000","3,500"
               60–75,"23,000","3,000",S,S,"8,000","2,500","7,000","1,500","10,000","2,000","13,000","3,000"
"          S&E managers, including health","39,000","3,000","1,000",500,"39,000","3,000","24,000","2,500",*,*,"5,000",500
               < 30,D,D,D,D,D,D,D,D,D,D,D,D
               30–39,"6,000","1,500",*,*,"6,000","1,500","5,000","1,000",D,D,"1,000",500
               40–49,"13,000","2,000","1,000",500,"13,000","2,000","9,000","1,500",D,D,"1,000",500
               50–59,"13,000","2,000",*,*,"13,000","2,000","6,000","1,000",D,D,"1,000",500
               60–75,"7,000","1,500",D,D,"7,000","1,500","4,000","1,500",*,*,"1,000",500
          S&E precollege teacher,"22,000","5,500",D,D,"4,000","1,000",S,S,"22,000","5,500",S,S
               < 30,D,D,D,D,D,D,D,D,D,D,D,D
               30–39,S,S,D,D,*,*,S,S,S,S,D,D
               40–49,"5,000","1,500",D,D,"3,000","1,000",S,S,"5,000","1,500",D,D
               50–59,"12,000","5,000",D,D,"1,000",500,S,S,"12,000","5,000",S,S
               60–75,"2,000","1,000",D,D,*,*,*,*,"2,000","1,000",D,D
          S&E technician/ technologist,"13,000","2,000","5,000","1,000","2,000","1,000","11,000","2,000",D,D,"4,000","1,500"
               < 30,"1,000",500,D,D,D,D,"1,000",500,D,D,D,D
               30–39,"4,000","1,000","2,000","1,000",*,*,"3,000","1,000",D,D,"1,000",500
               40–49,"5,000","1,500","2,000",500,"1,000",500,"4,000","1,500",D,D,"2,000","1,500"
               50–59,"2,000",500,"1,000",500,*,*,"2,000",500,D,D,*,*
               60–75,"1,000",500,*,*,*,*,"1,000",500,D,D,D,D
          Other S&E-related,"1,000",500,*,*,S,S,"1,000",500,D,D,"1,000",500
               < 30,D,D,D,D,D,D,D,D,D,D,D,D
               30–39,*,*,D,D,D,D,D,D,D,D,D,D
               40–49,S,S,D,D,D,D,D,D,D,D,D,D
               50–59,D,D,D,D,D,D,D,D,D,D,D,D
               60–75,D,D,D,D,D,D,D,D,D,D,D,D
     Non-S&E occupations,"279,000","9,000","6,000","1,000","176,000","7,500","106,000","6,000","84,000","5,500","77,000","4,000"
          < 30,"2,000","1,000",D,D,"2,000","1,000","1,000",500,*,*,*,*
          30–39,"35,000","3,000","1,000",500,"18,000","2,000","16,000","2,000","14,000","2,500","11,000","2,000"
          40–49,"70,000","4,500","2,000","1,000","48,000","4,000","29,000","3,500","19,000","2,000","17,000","2,000"
          50–59,"83,000","5,000","1,000",500,"51,000","4,000","32,000","3,000","25,000","3,500","23,000","2,500"
          60–75,"88,000","6,000","1,000",500,"57,000","5,000","29,000","3,000","25,000","3,000","25,000","2,500"
          Arts/ humanities/ related,"11,000","1,500",*,*,"5,000","1,000","4,000","1,000","1,000",500,"7,000","1,000"
               < 30,D,D,D,D,D,D,D,D,D,D,D,D
               30–39,"2,000","1,000",D,D,"1,000",500,S,S,*,*,"1,000",500
               40–49,"3,000","1,000",D,D,"2,000","1,000","1,000",500,*,*,"2,000","1,000"
               50–59,"2,000","1,000",D,D,"1,000",500,S,S,D,D,"1,000",500
               60–75,"3,000","1,000",D,D,"1,000",500,"1,000",500,S,S,"2,000",500
          Management-related,"37,000","2,500","2,000","1,000","27,000","2,500","14,000","2,000","1,000",500,"14,000","2,000"
               < 30,*,*,D,D,*,*,*,*,D,D,D,D
               30–39,"6,000","1,000",*,*,"5,000","1,000","2,000",500,*,*,"2,000",500
               40–49,"13,000","2,000","1,000","1,000","10,000","2,000","5,000","1,500",*,*,"4,000","1,500"
               50–59,"9,000","2,000",*,*,"6,000","1,500","4,000","1,500",*,*,"4,000","1,500"
               60–75,"9,000","1,000",*,*,"6,000","1,000","3,000","1,000",*,*,"3,000",500
          Manager,"90,000","4,500","2,000",500,"82,000","4,500","31,000","2,500","3,000","1,000","18,000","1,500"
               < 30,*,*,D,D,*,*,*,*,D,D,D,D
               30–39,"6,000","1,000",*,*,"5,000","1,000","2,000",500,*,*,"2,000","1,000"
               40–49,"25,000","2,500","1,000",500,"23,000","2,500","10,000","1,500",S,S,"4,000",500
               50–59,"31,000","2,500","1,000",500,"28,000","2,500","9,000","1,000","2,000","1,000","6,000","1,000"
               60–75,"28,000","2,500","1,000",500,"25,000","2,500","9,000","1,500","1,000",500,"6,000","1,000"
          Postsecondary teacher,"64,000","4,500",D,D,"15,000","2,000","37,000","3,500","60,000","4,500","7,000","1,500"
               < 30,*,*,D,D,D,D,D,D,*,*,D,D
               30–39,"13,000","2,000",D,D,"2,000","1,000","10,000","2,000","13,000","2,000","1,000","1,000"
               40–49,"16,000","2,000",D,D,"4,000","1,000","9,000","1,500","15,000","2,000","2,000","1,000"
               50–59,"20,000","3,000",D,D,"5,000","1,500","11,000","2,000","17,000","2,500","2,000","1,000"
               60–75,"15,000","2,000",D,D,"4,000","1,500","8,000","1,500","15,000","2,000","2,000",500
          Precollege/ other teacher,"8,000","2,500",D,D,"2,000","1,000",S,S,"8,000","2,500",*,*
               < 30,D,D,D,D,D,D,D,D,D,D,D,D
               30–39,*,*,D,D,D,D,D,D,*,*,D,D
               40–49,"1,000",500,D,D,*,*,D,D,"1,000",500,D,D
               50–59,"3,000","1,500",D,D,S,S,D,D,"3,000","1,500",*,*
               60–75,S,S,D,D,S,S,D,D,S,S,D,D
          Sales/ marketing,"15,000","2,500","1,000",500,"14,000","2,500","4,000","1,000",S,S,"2,000",500
               < 30,S,S,D,D,D,D,D,D,D,D,D,D
               30–39,"2,000",500,*,*,"1,000",500,"1,000",500,D,D,*,*
               40–49,"3,000",500,*,*,"2,000",500,"1,000",500,D,D,"1,000",500
               50–59,"3,000","1,000",*,*,"3,000","1,000","1,000",500,D,D,*,*
               60–75,"7,000","2,500",D,D,"6,000","2,500",S,S,S,S,"1,000",500
          Social service/ related,"20,000","3,000",D,D,"9,000","2,500","4,000","1,500","6,000","1,500","15,000","3,000"
               < 30,D,D,D,D,D,D,D,D,D,D,D,D
               30–39,"2,000","1,000",D,D,S,S,*,*,*,*,S,S
               40–49,"2,000","1,000",D,D,S,S,*,*,"1,000",500,"2,000","1,000"
               50–59,"6,000","1,500",D,D,"1,000",500,"2,000","1,000","1,000","1,000","5,000","1,500"
               60–75,"10,000","2,500",D,D,"6,000","2,000","1,000","1,000","3,000","1,500","7,000","2,500"
          Other non-S&E,"33,000","4,500",*,*,"22,000","4,000","10,000","3,000","4,000","1,500","13,000","2,000"
               < 30,*,*,D,D,D,D,D,D,D,D,D,D
               30–39,"4,000","1,000",D,D,"2,000","1,000",*,*,"1,000",500,"3,000","1,000"
               40–49,"7,000","2,500",D,D,"5,000","2,500",S,S,*,*,"2,000",500
               50–59,"10,000","3,000",D,D,"7,000","2,500",S,S,S,S,"4,000","1,500"
               60–75,"12,000","2,500",D,D,"8,000","2,000","3,000","1,000","1,000",500,"4,000","1,000"
,,,,,,,,,,,,
Data codes used in these tables: * = value < 500. D = suppressed to avoid disclosure of confidential information. S = suppressed for reliability; coefficient of variation exceeds publication standards.,,,,,,,,,,,,
,,,,,,,,,,,,
Abbreviations used in these tables: S&E = science and engineering; SE = standard error.,,,,,,,,,,,,
,,,,,,,,,,,,
